step,fitness,genome
0,0.00724933138975495,"[1 0 0 1 1 1 0 0 0 1 1 0 1 0 0 1 0 1 1 1 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 1
 1 1 1]"
0,0.4077347285209874,"[1 1 1 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 1 1 0 0 1 1
 0 0 0]"
0,0.06894454275510954,"[1 1 0 0 0 0 1 1 1 1 1 0 1 1 0 0 1 1 0 0 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 0 1
 1 1 0]"
0,0.021374230503450276,"[1 0 1 0 1 1 1 0 0 1 0 0 0 1 0 1 1 1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 0 1 1 0
 1 1 1]"
0,0.23876378796044745,"[1 1 0 1 1 1 0 1 1 1 0 1 0 1 1 0 1 0 1 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0
 0 0 1]"
0,0.03967611530359617,"[1 0 1 1 1 0 0 1 0 1 1 0 0 1 0 0 1 0 0 0 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 1 0
 1 0 0]"
0,0.4039525503644837,"[1 1 1 0 1 0 0 1 1 1 0 1 0 0 0 0 1 0 1 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1
 1 0 0]"
0,0.0042601882228392625,"[1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 1 1 1 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1
 0 0 1]"
0,0.7749051356745288,"[1 1 1 1 1 0 0 1 1 0 0 0 1 1 0 1 1 1 0 1 1 1 0 1 1 0 1 0 0 0 1 0 0 0 0 0 1
 0 1 1]"
0,0.05364041266857195,"[1 0 1 1 1 1 1 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 1 1 1 0 0 1 0 1 0 1 1 1 1 1 1
 0 0 0]"
0,0.7749051356745288,"[1 1 1 1 1 0 0 1 1 0 0 0 1 1 0 1 1 1 0 1 1 1 0 1 1 0 1 0 0 0 1 0 0 0 0 0 1
 0 1 1]"
0,0.17605546380851256,"[1 1 0 1 0 1 1 1 0 0 1 0 1 1 1 0 0 1 1 1 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 1 1
 1 1 0]"
0,0.214932835644803,"[1 1 0 1 1 0 1 1 1 0 0 0 0 1 0 0 1 0 0 1 1 1 1 1 0 0 0 1 1 1 1 1 1 0 0 1 0
 0 0 0]"
0,0.09289746631373472,"[1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 0 1 1 1 1 1 0 1 0 1 1 1 0 0 0 1 1 1 1 0 1 1
 1 0 1]"
0,0.0055948545549526895,"[1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 1 0 1 1 1 0 0 0 1 1 0 0 0 1 1 0 0 1 0 0 0 1
 0 1 1]"
0,0.28506331082018593,"[1 1 1 0 0 0 0 1 1 1 0 0 1 1 1 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1
 1 0 1]"
0,0.0004360935537244607,"[0 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 1 1 1 1 1 0 1 1 1 0 0 0 1 1 0 0 0 0 1 1 1
 1 0 1]"
0,0.007626324209625712,"[1 0 0 1 1 1 0 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 1 0 1 1 1 1 0 1 0 0 0 1 1
 0 1 1]"
0,0.0005301020835050045,"[0 1 1 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 1 1 1 0
 0 1 1]"
