step,fitness,genome
0,0.2294362083945964,"[1 1 0 1 1 1 0 0 1 1 1 1 0 1 0 0 1 1 0 0 1 0 0 0 0 1 1 1 1 0 1 0 1 1 0 0 0
 1 1 0]"
0,0.6945849815733468,"[1 1 1 1 0 1 1 0 1 1 0 1 0 1 1 0 1 0 0 1 1 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 0
 0 0 1]"
0,0.2873759647354001,"[1 1 1 0 0 0 0 1 1 1 1 1 1 1 0 0 1 1 1 0 0 0 0 0 1 1 1 1 1 0 1 0 1 1 1 1 1
 0 0 0]"
0,0.033476981477318465,"[1 0 1 1 0 1 1 0 0 1 0 0 0 1 0 1 0 0 0 0 1 1 1 0 0 0 1 1 1 1 1 0 0 0 1 0 0
 1 0 1]"
0,8.607993074280737e-05,"[0 1 1 0 0 1 0 0 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 1
 0 1 1]"
0,0.08114346306967164,"[1 1 0 0 0 1 1 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 1 1 1 1 0
 1 1 1]"
0,0.19854950365971286,"[1 1 0 1 1 0 0 1 1 1 0 0 1 0 0 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0
 0 0 0]"
0,0.005625237467870024,"[1 0 0 1 1 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 0 1 0 0 1 0 0 1 0 1 0 1 1 1 0 0 1
 0 0 1]"
0,0.0003137705208066511,"[0 1 1 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 1 1 0 1 0 1 1 0 1 1 0 0 1 1 0
 1 1 1]"
0,0.0036730869359038907,"[1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 1 0 0 1 0 1 0 0 1 1 1 1 0 0 1 1 0
 0 0 1]"
0,0.17976231379079766,"[1 1 0 1 0 1 1 1 1 0 1 0 0 0 0 1 0 1 0 1 1 1 0 0 1 0 1 1 1 1 1 0 1 0 0 0 1
 1 1 1]"
0,0.35695781929330445,"[1 1 1 0 0 1 1 0 1 1 1 1 0 0 0 0 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1
 0 1 1]"
0,0.004896965443815349,"[1 0 0 1 0 1 1 0 0 1 1 0 0 1 0 1 0 0 0 0 1 1 1 0 0 0 1 0 1 1 1 0 0 0 1 0 0
 1 0 1]"
0,0.6941454310617556,"[1 1 1 1 0 1 1 0 1 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0
 0 0 1]"
0,0.7096336703867233,"[1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 0 1 0 1 1 0 0 0
 0 0 0]"
0,0.0005466408680176043,"[0 1 1 1 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 1 0 0 0
 0 0 1]"
0,0.27481382515697755,"[1 1 1 0 0 0 0 0 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 0 0 1
 1 0 1]"
0,0.03687653909442711,"[1 0 1 1 1 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 1 1 1 1 1 1 1 0 0 1 0 0 1 1
 1 1 0]"
0,0.011633648894302148,"[1 0 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 0 0 0 0 1 1 1 1 1 0 1 0 1 1 1 1 1
 0 0 0]"
0,0.04253806952071541,"[1 0 1 1 1 0 1 0 1 0 1 1 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 1 1 1 0 1 1 1
 0 0 0]"
0,0.6887553771150817,"[1 1 1 1 0 1 1 0 1 0 1 0 0 0 0 1 0 1 0 1 1 1 0 0 1 0 0 1 1 1 1 0 1 0 0 0 1
 1 0 1]"
0,0.28244886453805496,"[1 1 1 0 0 0 0 1 1 0 0 1 1 0 0 0 1 1 1 0 1 0 1 0 0 1 1 0 0 0 1 1 1 1 0 0 1
 0 0 1]"
0,0.5093876658486476,"[1 1 1 0 1 1 1 1 0 1 0 0 1 1 0 1 0 0 0 1 1 0 0 0 1 1 1 1 0 1 1 0 1 1 1 1 1
 1 1 0]"
0,0.7244707457113689,"[1 1 1 1 0 1 1 1 1 1 1 0 0 0 0 1 0 1 0 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 0 0 1
 1 1 1]"
0,0.010943381391570571,"[1 0 1 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 1 0 0 0 0 0 1 1 1 1 1 0 1 0 1 1 1 1 1
 0 0 0]"
0,0.013819562586702732,"[1 0 1 0 0 1 1 0 1 1 0 1 0 1 0 1 1 1 1 1 1 0 1 0 1 0 1 0 1 1 1 1 0 1 1 1 1
 0 1 1]"
0,0.7432803677573293,"[1 1 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 1 1 1 0 1 0 0 0 1 0 0 1
 0 0 1]"
0,0.08114539042124784,"[1 1 0 0 0 1 1 1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 1 1 1 0 0 0 0 0 1 0 1 1 0
 1 1 1]"
0,0.0514392867821971,"[1 0 1 1 1 1 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 0 0 0 1 0 1
 1 0 1]"
0,0.03313823104090527,"[1 0 1 1 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 1 1 1 1 1 1 0 0 1 0 1 0 0 1 1 0 1 1
 1 0 0]"
0,0.7432696440131279,"[1 1 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 1 1 1 0 1 0 0 1 1 0 0 1
 0 0 1]"
0,0.11656223821704252,"[1 1 0 0 1 1 1 0 0 1 1 1 1 1 0 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1 0 0 1 0 0 0
 1 1 1]"
